collected_at,match_id,competition,home_team,away_team,query,query_language,tweet_id,tweet_created_at,tweet_lang,tweet_text,conversation_id,possibly_sensitive,source,retweet_count,reply_count,like_count,quote_count,author_id,author_username,author_name,author_verified,author_followers_count,author_following_count,author_tweet_count,author_listed_count
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405799734587591,2025-10-26T11:15:48.000Z,es,"🟢 Pellegrini cuenta con todos disponibles excepto Isco para medirse al Atlético

El chileno tendrá que hacer dos descartes este lunes

📽️ Incluye vídeo: https://t.co/VcjllqqYw6",1982405799734587591,False,,0,0,0,0,351537247,muchodeportecom,Muchodeporte,False,19080,336,75836,190
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405777227940149,2025-10-26T11:15:43.000Z,es,"RT @FrentenoseMueve: Si alguien atlético (no neo atlético) que por motivos económicos u otros no sea socio, que me lo diga por aquí y le sa…",1982405777227940149,False,,21,0,0,0,1251486610899820546,estherrmoreno_,la esttt,False,1028,363,16342,1
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405756625531171,2025-10-26T11:15:38.000Z,es,"RT @Yahoperez2609: ESCUCHA 🤔👇 
TODOS HABLAN DEL PORTAVIONES. 

Ese aparato Gigantesco que son como 4 Campos de Fútbol Americano 🏈 no viaja…",1982405756625531171,False,,43,0,0,0,2345138069,olimar103,❤️ AMOR ❤️,False,448,1688,105604,1
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405709250908393,2025-10-26T11:15:27.000Z,es,"Arsenal, Luego Real Madrid Barca mientras se va a las mpc con las monjas y a finalizar con F1.",1982405709250908393,False,,0,0,0,0,1840865230584242176,RobePalacios2,ROBE AQUINO ROBE🕷️,False,383,160,14529,1
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405703160783180,2025-10-26T11:15:25.000Z,es,"RT @CanteraPepinera: 15’ Empata el Atlético de Madrid. 

1-1 | #LeganésBAtletiC #VamosLega ▽",1982405703160783180,False,,1,0,0,0,1633080249012420610,jsancris_,Jorge San Cristóbal,False,9155,2036,61184,57
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405679160918376,2025-10-26T11:15:19.000Z,es,"15’ Empata el Atlético de Madrid. 

1-1 | #LeganésBAtletiC #VamosLega ▽",1982405679160918376,False,,1,0,4,0,908305206366146560,CanteraPepinera,Cantera C.D. Leganés,False,9622,144,14115,92
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405623775101368,2025-10-26T11:15:06.000Z,es,"RT @GonzaloTortosa: 🟢⚪️🚨 ÚLTIMA HORA.

Sofyan Amrabat entrena con el grupo y estará disponible mañana ante el Atlético. ✅🇲🇦

↪️ Isco Alarcó…",1982405623775101368,False,,9,0,0,0,1930567519129006080,ThisIsPatxe,Patxe_PHB,False,56,144,9704,0
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405592741445641,2025-10-26T11:14:59.000Z,es,"El partido se está volviendo completamente loco. El #Recre se queda con 10 tras la expulsión de Néstor Senra -ojo, que se veía venir- en el minuto 37’. Sin embargo, en la siguiente jugada, roja para la Unión Atlético. Expulsado Bernabéu. 

#Huelva #Recre #SegundaFederación",1982405592741445641,False,,0,0,2,0,907944866696634369,AlexMartinezPI,Alejandro Martínez Piosa,False,1625,619,16950,10
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405575465111595,2025-10-26T11:14:55.000Z,es,@Asherkinne Arsenal 3 vs Palace 0,1982391284750021079,False,,0,0,0,0,1523984833898328066,EseigbeSolomon3,Eseigbe Solomon 🐐#Bitfinity,False,182,1701,6709,0
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405544578355206,2025-10-26T11:14:47.000Z,es,"@RealBetis Hoy hay que ganar el partido como sea.Para adelantar al Atlético de Madrid y estar en lo más alto de la clasificación.Con mentalidad ganadora y mucha ambición se consigue la victoria.Hay que tener intensidad desde el primer momento.

Yo Quiero un Betis Campeón 🇳🇬🇪🇺🥇🏆",1982394272294035897,False,,0,0,0,0,1535456911,jose12132727,José Francisco,False,36,111,5722,0
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405543286477259,2025-10-26T11:14:47.000Z,es,"""Lo que es una vergüenza nacional es tu partido (PP) y el charco pestilente en el que habéis convertido la política en este país. ¡Buen domingo!""

Pues normal que no traguen a @oscar_puente_  y lancen todo su arsenal mediático (que pagamos todos) contra él.

La verdad incomoda. https://t.co/c04ZHE0NeR",1982405543286477259,False,,0,0,0,0,4874620954,JJarrapellejo,Jefe Jarrapellejo,False,752,0,21954,0
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405504308756624,2025-10-26T11:14:38.000Z,es,"RT @ibero_tartesio: José Luis (ex del Frente Atlético, condenado por apuñalar a un aficionado de la Real Sociedad y apalear a un sin papele…",1982405504308756624,False,,115,0,0,0,1809531772272816128,espijoan86,Joan Espí,False,71,205,3889,0
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405480539689453,2025-10-26T11:14:32.000Z,es,Oye @rfef el portero del Atlético Albericia está para ir al Mundial.,1982405480539689453,False,,0,0,2,0,54325156,Coralgo,Coral González,False,729,732,41402,18
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405445123031095,2025-10-26T11:14:24.000Z,es,RT @TriggerFCB: 🚨 El Atlético de Madrid ya no es el mejor equipo en Madrid,1982405445123031095,False,,170,0,0,0,1203933664616337408,Mireia95305231,Mireia,False,70,59,43191,0
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405422364709045,2025-10-26T11:14:18.000Z,es,RT @ELTIEMPO: Agencias de EE. UU. investigan procedencia de esas armas y de otras incautadas en Medellín y Bogotá. La fachada era una ofici…,1982405422364709045,False,,3,0,0,0,1480616059891765251,aa_dyc,D&C Abogados Asesores SAS,False,10,104,424,0
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405402978623749,2025-10-26T11:14:14.000Z,es,@WaruiJohn2 Arsenal itabeba😂,1982395656775102566,False,,0,0,0,0,1252746668333727747,brue2k,Panenka,False,321,258,13686,0

2025-10-26T11:44:34.593266+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982412974582366359,2025-10-26T11:44:19.000Z,es,"@Nererodrig Nerea nosotros tenemos que preguntar Betis o Atlético de Madrid,yo digo Atlético de Madrid jejeje y el real Madrid Barcelona que se suspenda🇦🇹🇦🇹",1982412221029433662,False,,0,0,0,0,712374087,Juakoatletico,Juakoatm,False,658,739,1015,1
2025-10-26T11:44:34.593266+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982412954122502572,2025-10-26T11:44:14.000Z,es,RT @BaldeWaves: 🚨 Atlético Madrid is no longer the best team in Madrid.,1982412954122502572,False,,22,0,0,0,4393463303,Theecalvin25,Outcast,False,1710,1709,123613,3
2025-10-26T11:44:34.593266+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982412929883656482,2025-10-26T11:44:08.000Z,es,"RT @mibetisweb: Amrabat y Johnny Cardoso, un posible pulso físico y táctico en el Betis-Atlético
https://t.co/Hlo7hmfVF6",1982412929883656482,False,,1,0,0,0,771178430465400832,_JOK3R_BETICO_,@JOK3R_BETICO_DEL_UNIVERSO_,False,146,1281,103542,2
2025-10-26T11:44:34.593266+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982412893074362603,2025-10-26T11:43:59.000Z,es,Gil Marín saliendo después de vender el Atlético de Madrid a Apollo https://t.co/nfshoECQZo,1982412893074362603,False,,0,0,0,0,81813971,infierno_rojibl,Rock&Atleti,False,4322,562,20713,52
2025-10-26T11:44:34.593266+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982412881783402869,2025-10-26T11:43:57.000Z,es,@SevillaFC El sevilla va al Vicente calderón sinagomé sancionado con 5 amarillas. Si no gana el sevilla al Atlético de Madrid garcía pimienta que consiguió 15 puntos en 11  partidos superará al maestro almeyda que lleva 13,1982385809316860247,False,,0,0,0,0,151383258,ivansevv,ivan perez leon,False,21,30,5772,2
2025-10-26T11:44:34.593266+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982412853203394755,2025-10-26T11:43:50.000Z,es,"RT @mibetisweb: Betis - Atlético: El día de los 24 remates
https://t.co/YXGV3De4vf",1982412853203394755,False,,1,0,0,0,771178430465400832,_JOK3R_BETICO_,@JOK3R_BETICO_DEL_UNIVERSO_,False,146,1281,103542,2
