tweet_text,tweet_lang,tweet_created_at,match_id
"I'm shook they have Walid Regragui in third. He made history at the World Cup; going the furthest any African team or coach has, beating Spain, Portugal and Belgium &amp; only conceded one (own) goal before the semis. 

The Socceroos &amp; Japan did well but come on L'Equipe be real. https://t.co/ezolRxTTp8",de,2022-12-20 05:00:06+00:00,2022-11-23_germany_japan
"Shame for Japan, they really lit up the World Cup. Great goal by Croatia but didn’t do much else. #JAPvCRO",de,2022-12-05 17:45:10+00:00,2022-11-23_germany_japan
"@GaryLineker Mbappe is the THIRD player to score three goals in a world cup final
The second was in 2015. USA v Japan and it was Carli Lloyd
Hope rectify on MOTD",de,2022-12-19 06:51:55+00:00,2022-11-23_germany_japan
"@LJS62923575 @tomigoatsu @PatrickTimmons1 Who are you calling a muppet? Boy behave first things first if I need a goal and bring on a striker end of discussion not a ediot that can't defend, last world cup Germany committed everybody for a corner when it was 1 nill quick counter and they got down 2 nill",de,2022-12-10 22:23:32+00:00,2022-11-23_germany_japan
"4 goals since August 🔥 
1 Assist 🥶 
0 Champions League goals 🌟 
0 Derby Goals 🤯
378 Sitters Missed 🥵
0 Japan World Cup Call-Ups 📺
33 Wholesome Social Media Posts 📷 
2.3 Dancing with Fans/90🕺 

The World Famous Dundee Man! https://t.co/1sf8CnDDqA",de,2022-12-19 11:43:48+00:00,2022-11-23_germany_japan
"On this day in 2003, #BirgitPrinz was named Footballer of the Year.

128 goals for Germany ⚽️ 
2x World Cup winner 🏆🏆
5x Euro champion 🥇🥇🥇🥇🥇
3x Footballer of the Year 🌍🌍🌍

One of the greatest strikers ever. A true #Legend! https://t.co/sMOxlqoemS",de,2022-12-16 00:48:49+00:00,2022-11-23_germany_japan
"Croatia has the best luck. Saved by lukaku who couldn’t score 4 easy goals. And saved by Japan who missed 3 penalties…

@FIFAWorldCup #WorldCup2022 #Qatar2022 #Japan #Croatia #croatiavsjapan https://t.co/kufq122aNd",de,2022-12-05 18:50:01+00:00,2022-11-23_germany_japan
"@FIFAWorldCup @HNS_CFF Japan's goal against Spain is disallowed.
Croatia showed justice and morality.",de,2022-12-05 18:09:06+00:00,2022-11-23_germany_japan
"Final day of the World Cup, time flies.. 

Had amazing times, from Richarlison's goal, the Japanese comeback, Oranje, to 974-containers and Mbappe's shows. Thanks for the memories! @FIFAWorldCup https://t.co/Wxw22cQSOt",de,2022-12-18 13:58:35+00:00,2022-11-23_germany_japan
"@imo_zlatan16 @fifty_biwlien @BenedictAppia14 @gyaigyimii World cup na 2010 south africa hosted it.2008 euro was won by spain, 2010 world cup was won by spain and 2012 euro was won by spain.2014 germany won argentina by one goal scored by mario gotze",de,2022-12-07 13:48:48+00:00,2022-11-23_germany_japan
"⚽️Croatia - Brazil
🏆World Cup
⭐️Croatia 0 goals
✅Odds 1,90 ComeOn &amp; Nordic

Croatia with low quality up front and tired players after 120 tough minutes against Japan. Brazil got crazy defensive stats with 21 clean sheets ind 27 games with points at stake since start of WC Qual.",de,2022-12-09 12:23:33+00:00,2022-11-23_germany_japan
"Croatia 🇭🇷 have scored just five goals in regular time in four games at this World Cup and four were against Canada in their second game and one against Japan today but somehow, they are in the quarterfinals. 

Talk about being lethal. Wow! 👏🏾👏🏾 https://t.co/e6GCYnVxxV",de,2022-12-05 20:51:21+00:00,2022-11-23_germany_japan
@goal Japan remains unbeaten in the World Cup of Niceness.,de,2022-12-06 01:34:14+00:00,2022-11-23_germany_japan
"My first England World Cup memory was 1982 and I was 8 years old, I got home in time from school to see that Robson goal. That tournament ended I'm disappointed after failing to beat Spain we went out.
1986 - hand of God (age 12)
1990 - Germany Pens (age 16)
1994 - DNQ (age 20)",de,2022-12-10 22:41:28+00:00,2022-11-23_germany_japan
@goal Wonderful people the Japanese. I hope one day they win the World Cup #FIFAWorldCup,de,2022-12-05 18:18:57+00:00,2022-11-23_germany_japan
@jeitinhocuzinho @iurisilvacp @mlodyg1 @nocontextfooty Where is gaystantinople 😂😂 Germany fooled Özil and now they are ungrateful without them they would not win World Cup in 2014 because the most important goal was against Algeria they played better but Özil scored 😂 and cry you will not win France better 😉,de,2022-12-07 07:47:53+00:00,2022-11-23_germany_japan
"I believe if England , Brazil or Portugal had  played against Argentina . They would have thrash them. Even Germany and Spain would have been hard for them to score 2 goals in d first half.. but then again. The best team won!! #ArgentinaVsFrance #WorldCup  #FIFAWorldCup2022",de,2022-12-19 00:20:10+00:00,2022-11-23_germany_japan
"@thewishfool I would have been disappointed too if they went down without a fight. This, I think, is one of the best world Cup finals. I remember how exciting it was when Brazil beat Germany. Still remember a dejected Oliver Kahn sitting by the goal post.",de,2022-12-18 18:17:12+00:00,2022-11-23_germany_japan
"Of the 66 World Cup quarter-finals only 4 have been decided by goals scored in extra time.
2 in 1970 -
England 2 W. Germany 3 108th min Soviet Union 0 Uruguay 1 117th min
1 in 1990 
England 3 Cameroon 2 105th min
1 in 2002
Turkey 1 Senegal 0 94th min * Golden goal. 
#WorldCup",de,2022-12-10 12:30:43+00:00,2022-11-23_germany_japan
"I have had so many WC heartbreaks. 2010 with Frank Lampard's goal vs Germany voided. 2006 with Zidane throwing his legacy away. 2014 with the infamous 7-1 for Brazil. 2018 with England throwing their best shot

Finally,. World Cup I can be happy with",de,2022-12-18 18:24:32+00:00,2022-11-23_germany_japan
My favorite Historical Arabic goal in the World Cup is Madjer's goal against Germany in 1982 when Algeria 🇩🇿 won 2-1 #WorldCup2022 @smbenlazar https://t.co/zq2loNoElh,de,2022-12-15 19:43:49+00:00,2022-11-23_germany_japan
"World Cup news LIVE: Neymar returns with goal as Brazil coast past South Korea, Croatia beat Japan, Walker backed against Mbappe by England teammates, Police issue statement on Raheem Sterling burglary https://t.co/5K6tI503F6",de,2022-12-06 08:21:42+00:00,2022-11-23_germany_japan
This defeat meant Portugal finished bottom of the Group and they were eliminated from the 1986 World Cup. Morocco topped the group but were unlucky to meet West Germany in the Round of 16. A late Lothar Matthäus free kick goal eliminated them. #POR #MAR #PORMAR #FIFAWorldCup,de,2022-12-09 03:21:53+00:00,2022-11-23_germany_japan
"If ever there was a doubt that France are the new Germany, they've just come from 2 goals down in a World Cup Final against Argentina",de,2022-12-18 16:49:32+00:00,2022-11-23_germany_japan
No. The most obvious candidate is Italy 4-3 Germany in the World Cup 1970 Semi Finals. It had 5 goals in the extra time. https://t.co/84EbOddAtn,de,2022-12-19 00:04:56+00:00,2022-11-23_germany_japan
"@goal OFFICIAL: 3 penalties saved vs Japan.  Today, 10 saves during the game and 1 penalty save for Brazil. In regular time, in extra time and in penalties.  He always supported Croatia, he always grew bigger.  Stand up to Livakovic, please.  TOTAL MVP.  THE WORLD CUP GOALKEEPER. https://t.co/Eu3D2jn0tU",de,2022-12-09 18:56:50+00:00,2022-11-23_germany_japan
"@ESPNFC There is another chance.

In 1994, Cameroon's Roger Milla played in the World Cup at the age of 42, and he scored 4 goals.

Some believe he is actually older than 42.

I'm not joking. I am a Japanese and I witness now Mr. Miura is plyaing at age 55.",de,2022-12-10 17:15:15+00:00,2022-11-23_germany_japan
"One of the big reasons for the round of 16 exits in this edition of the World Cup is that other than against Costa Rica (open play xG of less than 3), Spain scored less than their trend average of 2 goals in 3 out of 4 matches (1 v Germany and Japan, 0 vs Morocco).",de,2022-12-07 11:24:49+00:00,2022-11-23_germany_japan
Watch Daizen Maeda score Japan goal as Celtic star gives them lead over Croatia at World Cup https://t.co/Jdq80zxhSZ,de,2022-12-05 17:17:06+00:00,2022-11-23_germany_japan
"@Aaliyah9D5 Human errors does happens,pressure games.A referee got the death threats a few years back.Even VAT technology is not pretty consistent / accurate even in today’s hi tech world.
Example- Japan second goal against Spain was controversial and dumped Germany out of World Cup Finals.",de,2022-12-10 13:09:53+00:00,2022-11-23_germany_japan
"Wild ride for Japan at the World Cup.
⚫️Get group of death 
⚫️Beat 2014 champs Germany
⚫️Lose to Costa Rica who conceded 11 goals in their other 2 games 
⚫️Beat 2010 champs Spain (by a millimetre)
⚫️Play 2018 finalist Croatia and lose on penalties.",de,2022-12-05 18:51:58+00:00,2022-11-23_germany_japan
"@ONEUTD7 @adriandelmonte I watched my first World Cup in 1966 (that was not a fucking goal!). I’m American. I was in a small German town and I had never even seen a fussball game, had no idea the rest of the world played this game. If I was in Germany, I’d say fussball. Did I mention I’m American?",de,2022-12-06 23:45:42+00:00,2022-11-23_germany_japan
Reminds me of the 2002 World Cup final. Back to back goals in a span 12 minutes ! I was feeling very sad for Oliver Kahn after the match. Germany took their revenge after 12 long years😁.,de,2022-12-18 15:45:41+00:00,2022-11-23_germany_japan
"14 December 1968

Edu of @Santosfc with both goals as Brazil drew 2-2 with West Germany in a friendly in the Maracana

He remains the youngest to be in a World Cup squad for Brazil (16 years old back in 1966)",de,2022-12-14 00:04:23+00:00,2022-11-23_germany_japan
"#fifainhindi...Can Brazil score more than 7 goals and forget the defeat against Germany in 2014 World Cup? 
#Fifahindi @robin_singh_23 @aditi03chauhan @ramanbhanot",de,2022-12-05 19:43:45+00:00,2022-11-23_germany_japan
"@FUTDonkey @itsZTradingx 2006 was awesome.. Zidane Headbutt, panenka. Italy vs Germany Semifinal was an awesomely equal match. De Rossi red card was wild. Some great goals as well Argentina had a team goal that was amazing. So many greats in that world cup. 🇮🇹 Won so you.",de,2022-12-07 15:32:35+00:00,2022-11-23_germany_japan
PENALTY AGAIN? 🤦‍♀️ SPAIN LOST TO MAGHRIBI. SEE YOU NEXT WORLD CUP 2026. IT LIKE JAPAN vs CROATIA MATCH LAST NIGHT YESTERDAY. BOTH  IS 👏 PENALTY GOAL IS FOR WEAK TEAM CAN'T GOAL WHILE THE MATCH STILL PLAY. TOO MUCH MISS BALL AND LESS SKILL. FOCUS FOCUS FOCUS TILL ~ NEVER GIVE UP.,de,2022-12-06 18:03:20+00:00,2022-11-23_germany_japan
"@DelgadoLea3 Beat Nigeria in the 2008 Olympic Games, lost to Germany in the 1204 World Cup due to injury, beat Brazil in the 2021 Copa America, and scored one goal and created one penalty in the 2022 World Cup final. Messi always has angels on his way to victory.👍👍👍",de,2022-12-20 09:26:54+00:00,2022-11-23_germany_japan
"🇧🇷Brazil is now the 1st team to score 4 goals in the first half of a FIFA World Cup knockout game since Germany in the 2014 semifinal.

🕺 Joga Bonito

#FIFAWorldCup|#BRA|#BRAKOR https://t.co/WELQUNS8LC",de,2022-12-05 20:19:04+00:00,2022-11-23_germany_japan
"@GwiyomiPeter Thanks my friend!!! I hope the next world cup will finally be the one we get out sixth title, it's been so many disappointments since the one in 2014 (with humiliating losses, especially the one against germany. this one was horrible too bcz 1) croatia's goal was right on-",de,2022-12-09 20:10:15+00:00,2022-11-23_germany_japan
"@Art_of_Football Well actually it would have been better Richarlisons goal.. but failing that, the Japan out of play does seem to sum up this World Cup.",de,2022-12-17 12:55:22+00:00,2022-11-23_germany_japan
"@AvighnaBanerjee @thisizharsha @UKTrollFootball Mario Gotze's goal won Germany the world cup I guess he was better than Toni Kroos in that match. U have zero football knowledge. ""He scored therefore he is the best"" 🤡🤡",de,2022-12-22 04:06:48+00:00,2022-11-23_germany_japan
"Argentina v West Germany, 1986 World Cup Final. Maradona’s pass for the third goal. My god. 
https://t.co/OlXD7olaR7",de,2022-12-20 21:49:01+00:00,2022-11-23_germany_japan
@Unkochan_Emon_ @Starlight137OP @goal Japan beat Spain and Germany! They are winners of 2010 and 2014 world cup! What an entertain team! Chin up Samurai! 🔥 Please comeback stronger in the next world cup! 🇯🇵 Most of Indonesians support Japan as the delegation of Asia! 🙌,de,2022-12-05 18:43:27+00:00,2022-11-23_germany_japan
"@aguerosergiokun @breathMessi21 I watch every Messi game of World Cup
Since 2006
I am going through a lot
That penalties loss
That thrashing by Germany
That late late goal by Gotze
That France master piece
But
Finally I am very happy and feeling relaxed
My GOAT 
My favorite team is champion 🏆 https://t.co/0YYdfyO0Bu",de,2022-12-20 06:41:50+00:00,2022-11-23_germany_japan
"NEARLY THE END OF WORLD CUP AWARDS: 

😍 Best player _Messi__ 
😮 Underrated gem  __Giroud___ 
💥 Emerging star __Julian Alvarez_ 
😒 Flop of the tournament.Germany
🏹 Goal of the tournament ___Richarlison vs Serbia__ https://t.co/ODsz9Er02u",de,2022-12-15 07:15:53+00:00,2022-11-23_germany_japan
@cristianoyhb @AS51973566 @Boyanne9JA @Debayudh6 @SalehAh91034231 @TheShowtimeReds Even Nani scored. Merely scoring a goal doesn't mean u carried. But I guess uve never watched football in ur life so to u whoever scores is the best. Mario Gotze scored for Germany to win the world cup so I guess he was the best player in the team. 🤡🤡Watch football.,de,2022-12-21 15:40:28+00:00,2022-11-23_germany_japan
Leaders in total World Cup goals by country. Most amazing—Italy has won 4 titles and scored over 100 fewer goals than the other 4-title-team (Germany). https://t.co/aKadsISsOm,de,2022-12-10 15:01:16+00:00,2022-11-23_germany_japan
"Messi, Big Game Player:
World Cup
2006 Netherlands
2010 Germany
2014 Switzerland, Belgium, Netherlands, Germany
2018 Croatia, France
2022 Netherlands Croatia France

Copa
2011 2015 2021 Uruguay
Final 2015, 2016 Chile

Brazil 🇧🇷 7 official Games
Games 23
Goals 3 (2 penalties) https://t.co/AVmAugiANC",de,2022-12-18 19:52:22+00:00,2022-11-23_germany_japan
@Seperse @alexjlanser @MLBNetwork Soccer is one of the hardest games to score in. When Germany won 7-1 in the World Cup it was equal to scoring over 480 points in an nba game  107 in the nfl 14 goals in nhl an 22 runs in mlb,de,2022-12-20 08:47:16+00:00,2022-11-23_germany_japan
Brasil 2 x 0 Germany ● 2002 World Cup Final Extended Goals &amp; Highlights HD https://t.co/RNZJ5xeGEX via @YouTube,de,2022-12-12 23:34:31+00:00,2022-11-23_germany_japan
@Goat046123121 @markgoldbridge There are lot of 12 year olds in Twitter...it's sad they missed out on Ronaldo n Messi in their prime .. Cristiano n Messi would be having 30+ world cup goals in a team like Spain.. Germany..Brazil.. France...,de,2022-12-19 21:54:16+00:00,2022-11-23_germany_japan
World Cup 2022: Why Japan’s controversial goal vs. Spain stood despite appearing to go out of play https://t.co/WXYJbc1kvJ,de,2022-12-12 22:32:15+00:00,2022-11-23_germany_japan
"In 2010, Spain became the first team to play four knockout games at a World Cup tournament without conceding a single goal:

✅ 1-0 vs Portugal
✅ 1-0 vs Paraguay 
✅ 1-0 vs Germany 
✅ 1-0 vs Netherlands (AET)

Morocco are half-way to matching them. 👀 https://t.co/hbk2SxDCIV",de,2022-12-14 14:45:30+00:00,2022-11-23_germany_japan
World Cup 2022: Should Japan's goal have stood? https://t.co/DBqj4QKpxI,de,2022-12-15 19:32:12+00:00,2022-11-23_germany_japan
"@konarksangal I was my school team goalkeeper, and my heroes were Yashin and Banks.. Then we had some horrible characters in goal too, like Harold Schumaker of Germany.. In this World Cup, the Moroccan gk was good..",de,2022-12-21 05:59:45+00:00,2022-11-23_germany_japan
"@kimobrian254 @sportbible Lol 1stly Germany barely even celebrated any of their goals in the 2014 world cup forget the 7th one. Secondly, the 6th and 7th were scored in front of the side where the bulk of the German fans were sitting. Stretching your arms to acknowledge your own fans is far from arrogant",de,2022-12-06 07:01:33+00:00,2022-11-23_germany_japan
@FIFAWorldCup Why didn't you include Japan's second goal against Spain? It was simply the best,de,2022-12-22 19:00:56+00:00,2022-11-23_germany_japan
"@sbc_tips He should’ve been a huge sbc, 91/92 minimum…dude literally won Germany the World Cup with an outrageous goal lmao and EA reward him with a below average 87 rated fodder sbc 🤣🤦‍♂️",de,2022-12-18 02:59:02+00:00,2022-11-23_germany_japan
@melo_italiano @omaralberto7193 @ASRAyAn1 @ad19_n @goal I can say a big yes to that man cause if it's that easy Belgium Germany Brazil would have won it a lot seasons change bro and that's football for you it's very much possible they might not even get a chance to qualify out of the group stage mbappe will be 26 next world cup,de,2022-12-21 08:32:34+00:00,2022-11-23_germany_japan
@Quickyy69 @MezahiMaher What facts? corruption? You guys carried this thoughts when your technical team completely failed you and was unable to qualify. Did you see Germany? Did you see how people are resigning after World Cup exit. Do you see them blaming people despite the Japan controversial goal?,de,2022-12-06 10:51:13+00:00,2022-11-23_germany_japan
@goal The 2014 picture from Germany is not from the world cup. Mesut and schweinsteiger started any match,de,2022-12-20 15:15:33+00:00,2022-11-23_germany_japan
"@Sr_Calazans @assanelupin_ @playitcool03 @RhysJonesJourno @FabrizioRomano Moukoko had 144 goals in 88 matches. Endrick had 163 goals in 165 matches. Moukoko is the youngest champions league debutant. Moukoko is Germany’s youngest player at the World Cup. Endrick is not close to him. Moukoko is youngest player in Bundeliga history to play, he his also..",de,2022-12-09 05:59:12+00:00,2022-11-23_germany_japan
@mehboobekhan Defo best post-2000. 2010 was decent. 2014 had that insane Brazil-Germany match. But this world cup had upset after upset. The most goals in a single WC.,de,2022-12-18 19:27:14+00:00,2022-11-23_germany_japan
"@ValleYellow96 @CristianoXtra_ Equal? Are you serious? So portugal top scorer and top assister in that euro EQUALS to just scoring one in final?
Answer this question then, gotze got the winning goal in final 2014 for germany, are you saying gotze suddenly better than muller in that world cup? Answer this",de,2022-12-23 06:53:53+00:00,2022-11-23_germany_japan
"▪️ Equalizer in the 92nd minute
▪️ FIVE goals in extra time
▪️ Rivera scored the winner while the TV was still showing replays of Müller’s equalizer

Imagine if any of the 2022 World Cup semifinals are as wild as Italy vs. West Germany in 1970 🤯 https://t.co/j3RjREWlYh",de,2022-12-13 09:34:18+00:00,2022-11-23_germany_japan
Do #fifa favourite #Japan who could not have straight 'shots on target' in shootout last night had made the #soccer and critic world believe they had #Germany and #ESP under their mat? How many goals had been awarded NO citing bizarre off side interventions by VAR? @FIFAWorldCup,de,2022-12-06 12:08:16+00:00,2022-11-23_germany_japan
"In Mexico 86 final, Argentina squandered a two goal lead before Diego produced a stunning assist to set up Argentina's winner 3-2 vs Germany.

When Messi scored in extra, I thought, it's happening again. History repeated.

Messi 2 finals, 1 World Cup
Diego 2 finals, 1 World Cup. https://t.co/9ZXwP4OG22",de,2022-12-18 19:55:16+00:00,2022-11-23_germany_japan
"2022 World Cup Goal Difference Leaders
(All Stats through Tuesday's games)

England (10)
Portugal (7)
Spain (6)
Netherlands (6)
Brazil (5)
France (5)
Argentina (4)
Morocco (3)
Croatia (3)
Ecuador (1)
Japan (1)
Germany (1)
Uruguay (0)
https://t.co/6A8JrwQpJt",de,2022-12-07 12:50:00+00:00,2022-11-23_germany_japan
@Carson_OKC I was in England during the Japan WC and was chastised for a good three minute because I said PKs in a pub while watching World Cup. I was called a silly wanker by an 80+ year old Brit for not saying Golden Goal.,de,2022-12-09 18:13:51+00:00,2022-11-23_germany_japan
