tweet_text,tweet_lang,tweet_created_at,match_id
"@quame_age If Morocco defeat Portugal and qualify for the Semi Finals of the FIFA World Cup, Africa will get 11 slots in the 2026 World Cup.

9 permanent slots, 1 via playoff and 1 because they reached the Semi Finals.

Morocco are unbeaten in this World Cup, and have only conceded 1 goal.",en,2022-12-10 15:40:31+00:00,2022-12-14_france_morocco
We need to start commentating what VAR say in some decisions. How France got that goal and how England didn’t get a penalty is stupid. VAR update: we need to hear what VAR are saying for decisions @FIFAWorldCup,en,2022-12-10 19:59:48+00:00,2022-12-14_france_morocco
"@ELEGBETE1SPORTS @KMbappe equals #Zidane goal scoring at 2 @FIFAWorldCup #Finals 
Will he go one more to score a heat trick and be the youngest ever. He would have done what no one not even pele would have done at this stage. Right now it's #Messi𓃵 1 #mbappr 2.
#ANGFRA #Argentina 2 #France 2",en,2022-12-18 17:02:45+00:00,2022-12-14_france_morocco
"Morocco  will bring world cup in Africa.🏆🏆🏆🏆🏆🏆
Morocco 🇲🇦 2-0 🇨🇱 Chile
Paraguay 🇵🇾 0-0 🇲🇦 Morocco
Morocco 🇲🇦 3-0 🇬🇪 Georgia
Morocco 🇲🇦 0-0 🇭🇷 Croatia
Belgium 🇧🇪 0-2 🇲🇦 Morocco
Canada 🇨🇦 1-2 🇲🇦 Morocco (own goal)
Morocco 🇲🇦 0-0 🇪🇸 Spain      , who is next............... 🍆🍆",en,2022-12-07 08:05:06+00:00,2022-12-14_france_morocco
If France score a goal at the World Cup I pledge to Educate myself on my energy consumption. Join &amp; submit your pledge here! #HyundaiGOTCpledge https://t.co/Q3ZZLfmGxh https://t.co/snKaa0ZBEP,en,2022-12-10 21:37:24+00:00,2022-12-14_france_morocco
"@FIFAWorldCup Messi is the best footballer in the world but this world cup was rigged for Argentina. 

WIN FAIR NOT BY CHEATING
Mbappe goal was pure justice. 

France should have been given a penalty but got a yellow card while Di Maria's fake dive got instant penalty &amp; Messi never gets a card https://t.co/vLgsjDtOP2",en,2022-12-19 02:25:31+00:00,2022-12-14_france_morocco
"@thenanayao @RoyNemer 3/…A league made up of Brazil, Germany and Italy. I mean based on games played, won and lost, goals scored at The World Cup. Nah Bruh, don’t be scared A STRONG ARGENTINA TEAM WILL ALWAYS, ALMOST ALWAYS, BEAT A STRONG FRANCE or any team not in the top four, 🇧🇷🇩🇪🇮🇹.",en,2022-12-15 21:46:27+00:00,2022-12-14_france_morocco
"I predicted there will be an early goal from France after England starts off overconfident, then England will catch up as it is shaken from its complacency (remembering the fate of Senegal in the last match), w/ a chance of success. 

I stand by my pre-game prediction. #WorldCup",en,2022-12-10 19:19:18+00:00,2022-12-14_france_morocco
Fifa make decision on Griezmann’s late disallowed World Cup goal vs Tunisia after France appeal over VAR decision https://t.co/oas5qBZwfj,en,2022-12-06 02:21:29+00:00,2022-12-14_france_morocco
France striker #KylianMbappe wins the #GoldenBoot for the Qatar #WorldCup with eight goals https://t.co/m1Hp5pcjSa https://t.co/ITY8pB05Ci,en,2022-12-19 06:40:20+00:00,2022-12-14_france_morocco
"Morocco overthrows Spain on penalties and reaches the quarter-finals of the World Cup for the first time
Morocco won 3-0 in the penalty shootout after the two teams tied without goals after extra time at the Education City Stadium, and the Moroccan national team also https://t.co/mbZMe6KW0s",en,2022-12-06 18:18:10+00:00,2022-12-14_france_morocco
"#NUFC striker Callum Wilson back in England training ahead of the #FIFAWorldCup quarter-final match against France tomorrow evening. 

Wilson is unlikely to start, but did suggest he was saving his World Cup goal for 'a bigger game'👀
https://t.co/F2L0pwfuUB",en,2022-12-09 12:17:34+00:00,2022-12-14_france_morocco
"Great comeback from France Mbappe pulls a goal back for France! 

#ArgentinaVsFrance #WorldCup #FIFAWorldCup #Mbappe https://t.co/WPEORIwfDc",en,2022-12-18 16:56:42+00:00,2022-12-14_france_morocco
Serious strategy question. Why would France sub two of their best goal scorers off so early down 2? #WorldCup,en,2022-12-18 15:45:38+00:00,2022-12-14_france_morocco
"Bravo! The best World Cup Final, ever! Merecido Argentina! WHAT A GAME
#ArgentinaVsFrance #ARGFRA
#LionelMessi #JioCinema
.
.
.
.
.
.
.
.
.
tags -
Penalty
WHAT A GOAL 
Di Maria
Maradona
GREATEST OF ALL TIME
Saudi Arabia
Penalties
Well Played
Hat-trick
WHAT A GOAL https://t.co/0tasfgf2pr",en,2022-12-18 19:17:16+00:00,2022-12-14_france_morocco
"@NileGardiner The irony of an Englishman using the saying ""own goal"" whilst the World Cup is on. Let's hope you are demolished by France. https://t.co/f79M7DdIaA",en,2022-12-09 07:35:15+00:00,2022-12-14_france_morocco
"This world cup is one of the highest goalscoring tournament ever with 172 goals

Previous record was 171 goals in Brazil
#FIFAWorldCup 
#ArgentinaVsFrance",en,2022-12-18 19:24:27+00:00,2022-12-14_france_morocco
"And lastly only senseless Nigeria Ronaldo fans is complaining sha so I think I just wasted my last tweet and de Maria team goal was so lovely..
 let France score is what you people should focus not useless talk like ‘rigged World Cup’ post this @Naija_PR @yabaleftonline",en,2022-12-18 16:07:05+00:00,2022-12-14_france_morocco
"@piersmorgan Pre-DICK-tion for you: Argentina will beat France 2-0 to win the World Cup. Messi will acore both goals, he will be MoM and Ronaldo will crying again with you today.",en,2022-12-18 10:15:17+00:00,2022-12-14_france_morocco
@goal #Africa will win @FIFAWorldCup for #France #LesBleus,en,2022-12-18 12:12:32+00:00,2022-12-14_france_morocco
"LA PELOTA TIME
As always you can mute this thread if you don’t want World Cup tweets to show up!
Also dang, France opens with an EARLY goal",en,2022-12-14 19:08:34+00:00,2022-12-14_france_morocco
"97th International goal and 6th goal in FIFA 2022 World Cup by Argentina's Lionel Messi

#ArgentinaVsFrance",en,2022-12-18 15:26:14+00:00,2022-12-14_france_morocco
Morocco hasn't given up a goal all World Cup... France comes in and in 5 minutes...scores....,en,2022-12-14 19:07:30+00:00,2022-12-14_france_morocco
Wowww. Messi scores the all important goal of his career. Gold 💫                          #ArgentinaVsFrance #WorldCup #FIFAWorldCup #Messi𓃵,en,2022-12-18 15:36:07+00:00,2022-12-14_france_morocco
