tweet_text,tweet_lang,tweet_created_at,match_id
"@piersmorgan @piersmorgan obsession with Ronaldo is unimaginable. This is the second World Cup final for Messi, 3 copa finals with a far inferior team than Portugal. 
Messi have Maximum goal, assist and chances created. 
Still Morgan is illogical. He had zero knowledge about football.",en,2022-12-14 06:12:09+00:00,2022-12-18_france_argentina
"By now, go see @Ronaldo in his prayer closet thanking Mbappe for those two goals. “MY SON, IM GRATEFUL.😂😂😂😂 #FIFAWorldCup #WorldCup #ArgentinaVsFrance",en,2022-12-18 17:06:50+00:00,2022-12-18_france_argentina
"@Behzinga War? Messi has always been clear.

Ronaldo this season:
-1 league goal
-1 goal in the World Cup (pen)
-Out of the World Cup
-Signed by Al Nasr",en,2022-12-10 16:57:59+00:00,2022-12-18_france_argentina
"10 goal contribution 

7 goals 
3 assist 

1 World Cup at age 35!! 

Lionel Messi is timeless 🐐. GREATEST OF ALL TIME https://t.co/gPpj1Q9lsf",en,2022-12-18 19:30:29+00:00,2022-12-18_france_argentina
Watching messi from  2011 the magic he bought to world football 91 goals in a calendar is not a joke he who won everything but everytime he gave interviews he only said he wanted the world cup he wanted the honour up as a crown it's worth everythjng for him his team his coach,en,2022-12-18 18:19:59+00:00,2022-12-18_france_argentina
"Still no goal attempt from France 🤮

Might end up becoming one of the worst performance from an opposing team in the world cup final",en,2022-12-18 16:26:50+00:00,2022-12-18_france_argentina
"@GratefulApe_eth It really is.

This one will go down in history for so many reasons. 

Last match for Messi at a World Cup. Mbape 3 goals on a final. 

Thuram playing is a World premiere to have Father and Son play a final. 

Messi breaking a record of minutes played at a World Cup.",en,2022-12-18 17:49:20+00:00,2022-12-18_france_argentina
"Ronaldo’s Portugal takes on African underdogs, Morocco. After coming on from the bench in the last match, Ronaldo will look to catch up with his rival Messi in World Cup goals and KO goals. However, the Moroccans have proven to be Kingslayers. 

Morocco vs Portugal
#FIFAWorldCup https://t.co/8d6wRVHwl7",en,2022-12-10 13:01:29+00:00,2022-12-18_france_argentina
@FIFAWorldCup I saw Argentina first and Gvardiol to score an Own goal. That's according to the Puzzle don't get mad at me,en,2022-12-13 09:55:32+00:00,2022-12-18_france_argentina
Messi is that missed pk vs Poland away from a goal a game basis at this world cup. 4 goals and 2 assists.,en,2022-12-09 20:38:15+00:00,2022-12-18_france_argentina
"@joeleigh95 @M0oreRoger @TeamCRonaldo That's a lie. You seriously are not even hiding it anymore. Penaldo fan!

Messi = 13 world cup goals, 8 are non penalty goals, 4 from outside the box. You said 1/2??😂😂🤡",en,2022-12-20 19:10:52+00:00,2022-12-18_france_argentina
"@MobinulhaqueHa1 @goal You are a nobody! 🤣🤣🤣🤣🤣History won’t remember you but history will 100% remember the 2022 worldcup winner, Argentina “/Messi forever....",en,2022-12-18 20:59:22+00:00,2022-12-18_france_argentina
"Lionel Messi or Kylian Mbappe to score the first goal tomorrow World Cup final, boosted to +300, $50 max bet @FDSportsbook #GamblingTwitter",en,2022-12-17 18:35:00+00:00,2022-12-18_france_argentina
@ItzMuffinTime2 @Aylana_CS @maxzamy @jesal_97 @FIFAWorldCup At 23 years old Messi played a season scoring 53 goals and assisting 27 in 55 games. Its a level Mbappe will never reach and not even near Messis best season.,en,2022-12-20 18:41:06+00:00,2022-12-18_france_argentina
"@FIFAWorldCup Super interesting!!! 
No shot or goal on target for France...",en,2022-12-18 16:20:22+00:00,2022-12-18_france_argentina
@amitttrmfc Messi is not better if he have referee. They World Cup is already rigged . Francia out Morocco 🇲🇦 in . Morocco will let Messi to score 7 goals because they love Messi . Everything is prepare .,en,2022-12-14 00:38:46+00:00,2022-12-18_france_argentina
"@goal They always stole World Cup 
Maradona Hand scored 
Now Messi penalties",en,2022-12-21 10:11:23+00:00,2022-12-18_france_argentina
