tweet_text,tweet_lang,tweet_created_at,match_id
"@McDonnellDan Very similar to Valdano’s goal in the 86 World Cup final.

Interesting Germany came back from 2 down in that match too.",es,2022-12-18 16:22:28+00:00,2022-12-01_costarica_germany
"Richard Herrmann was nearly signed by Derby County while the Wehrmacht soldier was held in England as a POW. At the 1954 World Cup, the Polish-born Herrmann was on the pitch to score the last of West Germany's goals in an 8-3 loss against powerhouse Hungary. 16/x https://t.co/7dAD4UO2HX",es,2022-12-13 23:20:18+00:00,2022-12-01_costarica_germany
"The World Cup Quarter Finals:

🇳🇱 Netherlands vs Argentina 🇦🇷
🇭🇷 Croatia vs Brazil 🇧🇷
🏴󠁧󠁢󠁥󠁮󠁧󠁿 England vs France 🇫🇷
🇲🇦 Morocco vs Portugal 🇵🇹

Portugal are the first team since Germany in 2014 to score six or more goals in a knockout game! https://t.co/qJbGeIOB9t",es,2022-12-06 21:29:46+00:00,2022-12-01_costarica_germany
"@Carra23 And he's won the Player of the Tournament, the Golden Ball of the World Cup for the second time. He last won it  in 2014 when I believe he played a brilliant game in the final against Germany but just couldn't turn that into goals in the final. How many has Ronaldo won?",es,2022-12-18 18:35:47+00:00,2022-12-01_costarica_germany
I had an oddly specific dream of South Korea beating Germany 5-2 at the World Cup. Including seeing goals scored.,es,2022-12-07 13:01:55+00:00,2022-12-01_costarica_germany
"As of December 11, France's Kylian Mbappé led the race for the 2022 FIFA World Cup Golden Boot, with five goals. The all-time record is held by Germany's Miroslav Klose, who scored 16 goals over four World Cups...#pricelesshoney https://t.co/1b0PaO12cx",es,2022-12-12 12:28:01+00:00,2022-12-01_costarica_germany
"What a debut!🔥

Goncalo Ramos is the first player to score a hat-trick in a World Cup knockout stage game since Tomas Skuhravy against Costa Rica in 1990.

The 21-year-old has now scored more World Cup knockout goals than Messi and Ronaldo combined🫢

#FIFAWorldCup https://t.co/a3FhtmLmSP",es,2022-12-07 08:35:38+00:00,2022-12-01_costarica_germany
"Germany🇩🇪were homeward-bound and by the time the quarterfinals came around,so were Spain🇪🇸,done in by Morocco🇲🇦goal-keeper Yassine Bounou's ability to second-guess their penalty takers and the calm of Achraf Hakimi.
After a whirligig of games World Cup halts for 2 days.",es,2022-12-08 12:19:26+00:00,2022-12-01_costarica_germany
"FIFA World Cup 2022, day eight RECAP: Belgium boilover met with shocking riots; Spain manager's moving tribute before draw against Germany; Costa Rica and Morocco spring upset wins; Canada eliminated despite scoring fastest goal – Wide World of Sports https://t.co/za54BQBVe3",es,2022-12-06 18:23:49+00:00,2022-12-01_costarica_germany
"@lightning_kf @politicalawake South Korea 2-1 Portugal,0-0 Uruguay (2x world champion). 2018: World cup:  South Korea  2-0 Germany (5x former world champion) same team that trashed brazil 7-1. Uruguay 2-1 Portugal in quarterfinals.  Brazil 2nd goal fake dive.Costa Rica 1-0 Japan(7 goals Spain)",es,2022-12-11 14:57:14+00:00,2022-12-01_costarica_germany
